,ID,Street_Name
1434,329576,27-upwey-street-Prospect-NSW-2148
1435,537518,15-20-victoria-road-Parramatta-NSW-2150
1436,689227,203-richmond-road-Marayong-NSW-2148
1437,4161212,7-227-windsor-road-Northmead-NSW-2152
1438,68537,179-bungarribee-road-Blacktown-NSW-2148
1439,1159087,67-75-windsor-road-Northmead-NSW-2152
1440,945569,18-favell-street-Toongabbie-NSW-2146
1441,4072763,15-shedworth-street-Marayong-NSW-2148
1442,4055082,88-church-street-Parramatta-NSW-2150
1443,4092212,43-13-19-devitt-street-Blacktown-NSW-2148
1444,675097,1-1-robertson-street-Parramatta-NSW-2150
1445,128489,32-portia-road-Toongabbie-NSW-2146
1446,128469,23a-valparaiso-avenue-Toongabbie-NSW-2146
1447,4077241,12-5-7-fuller-street-Seven-Hills-NSW-2147
1448,893166,7-the-crescent-Marayong-NSW-2148
1449,961168,103-6-river-road-west-Parramatta-NSW-2150
1450,1017368,13-32-tennyson-street-Parramatta-NSW-2150
1451,4055184,22-245-247-targo-road-Toongabbie-NSW-2146
1452,4073476,4-duncan-place-North-Rocks-NSW-2151
1453,68451,65-17-huntley-drive-Blacktown-NSW-2148
1454,3396696,22-matthew-crescent-Blacktown-NSW-2148
1455,861871,4-canton-street-Kings-Park-NSW-2148
1456,1514362,4-kurrajong-crescent-Blacktown-NSW-2148
1457,216208,8-jade-place-Seven-Hills-NSW-2147
1458,4025732,5004-330-church-street-Parramatta-NSW-2150
1459,3089405,18-9-17-windermere-avenue-Northmead-NSW-2152
1460,662010,86-speers-road-North-Rocks-NSW-2151
1461,4145164,18-james-street-Seven-Hills-NSW-2147
1462,68274,12-gardenset-grove-Blacktown-NSW-2148
1463,2651296,5-mcclean-street-Blacktown-NSW-2148
1464,996224,64-wall-park-avenue-Seven-Hills-NSW-2147
1465,68250,28-2-bruce-street-Blacktown-NSW-2148
1466,3013989,50a-anthony-street-Blacktown-NSW-2148
1467,1444080,29-1-myrtle-street-Prospect-NSW-2148
1468,2078246,27-favell-street-Toongabbie-NSW-2146
1469,1077446,25-15-good-street-Parramatta-NSW-2150
1470,4024810,7-12-kendall-street-Harris-Park-NSW-2150
1471,123963,6-57-61-north-rocks-road-North-Rocks-NSW-2151
1472,3108082,312-22-charles-street-Parramatta-NSW-2150
1473,2751701,85-doonside-crescent-Blacktown-NSW-2148
1474,128480,53-the-crescent-Toongabbie-NSW-2146
1475,223696,1506-36-46-cowper-street-Parramatta-NSW-2150
1476,1581893,12-22-wigram-street-Harris-Park-NSW-2150
1477,2341889,16-459-463-church-street-Parramatta-NSW-2150
1478,4072499,57-lyton-street-Blacktown-NSW-2148
1479,216212,50-janice-street-Seven-Hills-NSW-2147
1480,2555156,44-sophia-crescent-North-Rocks-NSW-2151
1481,3204651,32-oldfield-road-Seven-Hills-NSW-2147
1482,4148996,20-gould-way-Blacktown-NSW-2148
1483,4173524,2-149-toongabbie-road-Toongabbie-NSW-2146
1484,2668734,8-37-shedworth-street-Marayong-NSW-2148
1485,1941345,15-wattle-street-Blacktown-NSW-2148
1486,874250,4-55-sorrell-street-Parramatta-NSW-2150
1487,223813,4-75-victoria-road-Parramatta-NSW-2150
1488,2872415,21-dunn-way-Blacktown-NSW-2148
1489,4160878,7-41-st-martins-crescent-Blacktown-NSW-2148
1490,561592,2112-1a-morton-street-Parramatta-NSW-2150
1491,193724,3-541-church-street-North-Parramatta-NSW-2151
1492,223939,104-29-hunter-street-Parramatta-NSW-2150
1493,2621371,47-shannon-street-Lalor-Park-NSW-2147
1494,2270384,9-frederick-street-Blacktown-NSW-2148
1495,1778399,163b-kildare-road-Blacktown-NSW-2148
1496,3224919,4-gray-place-Kings-Langley-NSW-2147
1497,68450,22-highpoint-drive-Blacktown-NSW-2148
1498,193714,6-36-38-isabella-street-North-Parramatta-NSW-2151
1499,124453,227-richmond-road-Marayong-NSW-2148
1500,1188689,12a-lake-street-North-Parramatta-NSW-2151
1501,216231,52-mozart-street-Seven-Hills-NSW-2147
1502,3710505,12-1-hunter-street-Parramatta-NSW-2150
1503,128514,5-2-wentworth-avenue-Toongabbie-NSW-2146
1504,2126420,51a-doonside-crescent-Blacktown-NSW-2148
1505,3751866,84-myrtle-street-Prospect-NSW-2148
1506,4088653,1-morton-road-Lalor-Park-NSW-2147
1507,4150283,9-winton-avenue-Northmead-NSW-2152
1508,974828,9-505-507-wentworth-avenue-Toongabbie-NSW-2146
1509,4083845,1501-1a-morton-street-Parramatta-NSW-2150
1510,4161374,2-14-albert-street-North-Parramatta-NSW-2151
1511,1782827,207c-3-broughton-street-Parramatta-NSW-2150
1512,3712863,1-may-walk-Lalor-Park-NSW-2147
1513,216240,68-hope-street-Seven-Hills-NSW-2147
1514,193716,21-brickfield-street-North-Parramatta-NSW-2151
1515,1140684,320-bungarribee-road-Blacktown-NSW-2148
1516,765206,79-13-15-hassall-street-Parramatta-NSW-2150
1517,4073477,6-brenda-court-North-Rocks-NSW-2151
1518,223884,210-109-113-george-street-Parramatta-NSW-2150
1519,1242081,6-42-44-dremeday-street-Northmead-NSW-2152
1520,3353155,24-shannon-street-Lalor-Park-NSW-2147
1521,1461475,126-northcott-road-Lalor-Park-NSW-2147
1522,1164235,15-archer-street-Blacktown-NSW-2148
1523,2402600,42-whitby-road-Kings-Langley-NSW-2147
1524,1008270,1-nicholas-street-Blacktown-NSW-2148
1525,2815552,312-seven-hills-road-Kings-Langley-NSW-2147
1526,2404971,4-113-toongabbie-road-Toongabbie-NSW-2146
1527,68380,17-braddon-street-Blacktown-NSW-2148
1528,3554780,91-aldgate-street-Prospect-NSW-2148
1529,223924,2504-45-macquarie-street-Parramatta-NSW-2150
1530,4061316,44-173a-reservoir-road-Blacktown-NSW-2148
1531,3900735,39-2-4-fourth-avenue-Blacktown-NSW-2148
1532,4150910,8-74-grose-street-North-Parramatta-NSW-2151
1533,1135696,161-fitzwilliam-road-Toongabbie-NSW-2146
1534,51120,17-8-18-briens-road-Northmead-NSW-2152
1535,68497,1-keyworth-drive-Blacktown-NSW-2148
1536,3509984,6-hicks-place-Kings-Langley-NSW-2147
1537,2295134,"5002-1a-morton-street,street-Parramatta-NSW-2150"
1538,68309,1-malouf-place-Blacktown-NSW-2148
1539,128536,5-station-road-Toongabbie-NSW-2146
1540,3776563,42-2-wentworth-avenue-Toongabbie-NSW-2146
1541,2796453,28-purcell-crescent-Lalor-Park-NSW-2147
1542,3689962,33-12-corry-court-North-Parramatta-NSW-2151
1543,223744,103-25-campbell-street-Parramatta-NSW-2150
1544,2177052,83-turner-street-Blacktown-NSW-2148
1545,3745165,1-camellia-place-Lalor-Park-NSW-2147
1546,4098155,161-madagascar-drive-Kings-Park-NSW-2148
1547,3546137,252-madagascar-drive-Kings-Park-NSW-2148
1548,4092897,31b-vella-crescent-Blacktown-NSW-2148
1549,193736,9-497-church-street-North-Parramatta-NSW-2151
1550,4088396,32-caratel-crescent-Marayong-NSW-2148
1551,37142,11-briscoe-crescent-Kings-Langley-NSW-2147
1552,4166991,234-25-north-rocks-road-North-Rocks-NSW-2151
1553,2210235,2--20-lennox-street-Parramatta-NSW-2150
1554,4088876,120-lamonerie-street-Toongabbie-NSW-2146
1555,2136695,32-portico-parade-Toongabbie-NSW-2146
1556,223947,1-wandsworth-street-Parramatta-NSW-2150
1557,2679643,38-bungaree-road-Toongabbie-NSW-2146
1558,4153417,7-5-7-grose-street-Parramatta-NSW-2150
1559,4088306,27-shannon-street-Lalor-Park-NSW-2147
1560,4145428,23-highland-avenue-Toongabbie-NSW-2146
1561,193707,8-2-bellevue-street-North-Parramatta-NSW-2151
1562,51124,21-christine-street-Northmead-NSW-2152
1563,223913,11-hassall-street-Parramatta-NSW-2150
1564,223789,13f-15-campbell-street-Parramatta-NSW-2150
1565,2914278,2-41-alice-street-Harris-Park-NSW-2150
1566,123960,21-perry-street-North-Rocks-NSW-2151
1567,1778435,4-glamorgan-street-Blacktown-NSW-2148
1568,68464,10-meroo-street-Blacktown-NSW-2148
1569,874419,23-cambridge-avenue-North-Rocks-NSW-2151
1570,4151357,105-1-griffiths-street-Blacktown-NSW-2148
1571,35615,109-20-24-kendall-street-Harris-Park-NSW-2150
1572,2969815,36-beamish-road-Northmead-NSW-2152
1573,3504629,32-love-street-Blacktown-NSW-2148
1574,4144716,106a-8-cowper-street-Parramatta-NSW-2150
1575,4155429,12---30---34-gladstone-street-North-Parramatta-NSW-2151
1576,359699,5-49-harris-street-Harris-Park-NSW-2150
1577,68466,1-24-26-fourth-avenue-Blacktown-NSW-2148
1578,223970,1-river-road-west-Parramatta-NSW-2150
1579,4159464,26-nathaniel-parade-Kings-Langley-NSW-2147
1580,306151,13-frances-street-Northmead-NSW-2152
1581,1458195,55-william-street-Blacktown-NSW-2148
1582,2126417,200-blacktown-road-Blacktown-NSW-2148
1583,4091730,8-26-clifton-street-Blacktown-NSW-2148
1584,1841764,16-133-north-rocks-road-North-Rocks-NSW-2151
1585,4075575,3-201-old-windsor-road-Northmead-NSW-2152
1586,4092533,8-daphne-place-Blacktown-NSW-2148
1587,1712946,194-madagascar-drive-Kings-Park-NSW-2148
1588,68377,6-16-oxford-street-Blacktown-NSW-2148
1589,4100329,7-140-walters-road-Blacktown-NSW-2148
1590,1164237,20-21-29-third-avenue-Blacktown-NSW-2148
1591,2979425,82-35-campbell-street-Parramatta-NSW-2150
1592,891530,18-hayes-avenue-Northmead-NSW-2152
1593,4134412,48-ravel-street-Seven-Hills-NSW-2147
1594,4145163,72-dawn-drive-Seven-Hills-NSW-2147
1595,643016,241-cornelia-road-Seven-Hills-NSW-2147
1596,1623022,1001-330-church-street-Parramatta-NSW-2150
1597,912534,75-highpoint-drive-Blacktown-NSW-2148
1598,3037772,36-10-murray-street-Northmead-NSW-2152
1599,1188571,35-dunstable-road-Blacktown-NSW-2148
1600,51108,6-89-hammers-road-Northmead-NSW-2152
1601,1319534,19-simpson-place-Kings-Langley-NSW-2147
1602,2568250,2-32-34-murray-street-Northmead-NSW-2152
1603,1491625,6-34-36-napier-street-Parramatta-NSW-2150
1604,68391,10-valda-street-Blacktown-NSW-2148
1605,4131939,14-wanjina-place-North-Rocks-NSW-2151
1606,3898513,4-anne-avenue-Seven-Hills-NSW-2147
1607,2691357,53-sydney-joseph-drive-Seven-Hills-NSW-2147
1608,223848,5308-1a-morton-street-Parramatta-NSW-2150
1609,223898,232-109-113-george-street-Parramatta-NSW-2150
1610,223793,1301-330-church-street-Parramatta-NSW-2150
1611,4159303,15-1-barden-street-Northmead-NSW-2152
1612,223821,57-pitt-street-Parramatta-NSW-2150
1613,223805,32-7-aird-street-Parramatta-NSW-2150
1614,3870650,44-10-murray-street-Northmead-NSW-2152
1615,2268347,.1505-330-church-street-Parramatta-NSW-2150
1616,1695973,411-31-37-hassall-street-Parramatta-NSW-2150
1617,1175616,9-beethoven-street-Seven-Hills-NSW-2147
1618,1319531,21-anderson-road-Kings-Langley-NSW-2147
1619,2548048,52-thomas-street-Parramatta-NSW-2150
1620,216214,78-endeavour-street-Seven-Hills-NSW-2147
